retail_price,discount_percentage,product_name_length,description_length,brand_frequency,product_rating
2299.0,39.10395824271423,33,694,2,
500.0,12.0,41,213,59,
999.0,57.45745745745746,83,192,2,
2499.0,68.10724289715886,33,201,5864,5.0
2499.0,80.03201280512204,35,1015,5864,
499.0,50.1002004008016,23,175,5864,
2025.0,57.58024691358025,42,219,5864,
2138.0,60.24321796071095,42,214,5864,
899.0,33.37041156840934,54,241,5864,
299.0,69.89966555183946,45,184,5864,
1500.0,51.33333333333333,30,1789,66,
3299.0,38.01151864201273,42,216,1,
630.0,0.0,44,300,5864,4.3
999.0,55.05505505505506,53,721,5864,
1499.0,60.04002668445631,49,241,155,
799.0,68.8360450563204,45,220,5864,5.0
1499.0,56.70446964643096,59,1123,17,
3299.0,51.53076689906032,33,802,6,
299.0,51.50501672240802,26,174,5,
2999.0,66.68889629876625,33,1257,5864,5.0
1000.0,63.0,24,124,41,
1099.0,54.5950864422202,36,207,5864,
1199.0,0.0,36,296,1,
1199.0,50.0417014178482,41,409,7,
850.0,50.0,43,215,5864,
2199.0,54.57025920873125,31,499,3,
999.0,52.45245245245245,32,588,2,
39475.0,20.0,55,241,132,
499.0,80.16032064128257,45,219,155,
375.0,9.333333333333334,19,166,5864,
1000.0,25.1,43,252,4,
300.0,40.0,18,165,7,
8097.0,51.84636285043843,28,208,288,
999.0,29.929929929929934,87,733,5,
599.0,0.0,45,511,7,
500.0,48.2,36,1127,22,
1880.0,62.5,22,173,6,
1999.0,33.36668334167084,61,150,95,
1250.0,88.0,25,179,5,
2399.0,20.842017507294702,45,467,1,
2295.0,15.032679738562091,14,170,5864,
599.0,0.0,33,197,4,
749.0,40.053404539385845,33,927,5864,4.0
2299.0,44.75859069160504,55,432,2,
1250.0,20.8,59,247,9,
1000.0,55.1,31,895,314,4.8
1149.0,59.96518711923412,42,219,5864,
855.0,0.0,36,1076,1,
1495.0,49.96655518394649,54,1051,3,
1200.0,70.91666666666666,28,191,5864,
699.0,71.5307582260372,43,215,7,
690.0,28.98550724637681,43,204,8,
500.0,70.0,27,183,26,
749.0,0.0,51,496,299,
1499.0,56.70446964643096,59,1124,17,
855.0,0.0,40,248,5864,
399.0,25.062656641604008,23,249,2,
625.0,0.0,37,205,5864,
800.0,65.0,41,689,1,
350.0,14.571428571428571,28,185,34,
1000.0,50.1,39,521,5864,4.0
599.0,0.0,55,280,5864,
399.0,25.062656641604008,18,165,7,
450.0,10.0,44,519,1,
1299.0,50.03849114703618,25,179,5864,
1000.0,60.0,26,806,14,
1149.0,56.57093124456048,26,458,5864,
499.0,40.08016032064128,51,485,10,
375.0,0.0,39,209,11,5.0
500.0,23.6,21,168,5864,
285.0,0.0,52,233,3,
2199.0,72.76034561164165,44,641,250,
349.0,20.05730659025788,82,295,1,
1799.0,0.0,57,246,5,
1899.0,25.697735650342285,88,308,4,
455.0,0.0,46,568,5864,
1999.0,45.02251125562781,22,589,16,
1080.0,55.00000000000001,26,354,17,
299.0,0.0,38,205,1,
1499.0,15.276851234156103,16,172,5864,
1299.0,42.34026173979984,34,199,5864,
899.0,50.055617352614014,32,254,314,
2800.0,67.14285714285714,38,207,469,
2199.0,72.76034561164165,42,639,250,
999.0,40.04004004004004,12,333,2,
149.0,0.0,40,180,5864,
849.0,0.0,55,295,5864,
300.0,41.66666666666667,35,667,51,
475.0,29.47368421052631,41,181,5864,
1460.0,10.273972602739724,46,224,4,
1299.0,73.13317936874519,29,187,3,
5398.0,51.85253797702853,28,204,288,
999.0,0.0,37,243,5864,
1499.0,50.03335557038026,39,208,5864,
799.0,57.571964956195245,38,205,167,5.0
799.0,25.03128911138924,44,217,5864,
800.0,43.875,30,191,3,
1179.0,43.25699745547074,22,173,299,
699.0,35.7653791130186,46,280,20,
1321.0,71.61241483724451,34,197,4,
799.0,56.32040050062578,21,171,4,
799.0,0.0,33,93,314,
250.0,60.0,31,193,1,3.0
1065.0,20.187793427230048,35,594,2,
599.0,26.54424040066778,25,173,1,1.3
999.0,65.06506506506507,35,215,3,
385.0,9.090909090909092,68,267,1,
999.0,52.15215215215216,28,185,299,
2400.0,50.0,32,1692,15,
1399.0,62.54467476769121,33,1018,5,
2000.0,40.0,23,661,1,
1815.0,60.05509641873278,26,793,14,
799.0,37.546933667083856,18,158,5864,
999.0,60.06006006006006,22,173,2,
640.0,49.21875,54,152,53,
1899.0,47.39336492890995,34,198,5864,
599.0,53.42237061769616,37,1133,13,
1299.0,26.943802925327176,47,282,20,
1299.0,0.0,34,764,2,
259.0,0.0,6,436,2,
2000.0,70.6,35,711,12,
899.0,44.493882091212456,15,167,5864,
4525.0,33.14917127071823,59,247,20,
1099.0,20.01819836214741,21,161,5864,
700.0,28.57142857142857,43,462,15,
19007.0,10.001578365865209,58,247,99,
2099.0,0.0,29,187,288,
399.0,20.050125313283207,25,179,3,
1299.0,46.18937644341801,20,430,8,
2149.0,39.55328059562587,33,1219,10,
2000.0,70.6,36,716,12,
985.0,80.20304568527918,66,261,2,
899.0,50.055617352614014,48,227,14,
1099.0,54.5950864422202,42,243,14,
6599.0,77.28443703591454,33,381,14,
995.0,0.0,31,724,1,
1100.0,72.81818181818181,50,560,1,
499.0,60.120240480961925,34,760,5864,
899.0,66.74082313681868,40,636,5864,
299.0,16.722408026755854,58,198,5864,4.3
1600.0,45.5,28,187,5864,3.0
2250.0,46.66666666666666,35,162,17,4.0
1400.0,74.42857142857143,46,241,141,
599.0,72.62103505843072,54,983,74,
179.0,0.0,52,235,1,
795.0,0.0,34,199,314,
799.0,49.436795994993744,44,252,314,
129.0,7.751937984496124,65,205,5864,
999.0,55.05505505505506,44,217,5864,
1499.0,82.65510340226818,34,401,6,
699.0,35.7653791130186,44,217,7,
499.0,55.11022044088176,39,207,46,
435.0,6.666666666666667,51,431,1,
1299.0,30.792917628945343,33,687,2,
1040.0,47.11538461538461,34,197,3,
24400.0,0.0,50,275,5864,
850.0,34.11764705882353,40,211,15,1.0
32520.0,20.34132841328413,41,382,99,
5500.0,38.2,43,218,8,
2598.0,50.0,34,3519,27,
108900.0,35.0,34,614,31,
585.0,5.982905982905983,54,1274,1,
499.0,0.0,26,181,21,
2895.0,48.22107081174439,40,167,101,
999.0,47.44744744744745,27,185,7,
660.0,60.75757575757576,47,393,5864,
1999.0,15.70785392696348,46,173,144,
999.0,50.05005005005005,29,828,28,
500.0,30.2,35,204,314,
2490.0,39.95983935742972,33,958,5,
1599.0,59.34959349593496,38,206,29,
2999.0,60.02000666888962,26,275,5,
6599.0,0.0,54,240,5,
855.0,0.0,46,266,5864,
459.0,56.644880174291934,110,1331,74,
899.0,72.30255839822024,37,347,167,
1349.0,51.89028910303929,43,215,8,
2999.0,81.69389796598865,21,598,3,
440.0,0.0,28,185,299,
700.0,28.57142857142857,35,201,1,
2199.0,72.76034561164165,44,641,250,
1299.0,65.43494996150885,33,195,6,
400.0,24.0,47,500,141,
2499.0,20.00800320128051,28,1091,1,
375.0,4.0,77,224,5864,
700.0,43.0,34,122,1,
698.0,50.0,49,645,5864,
1799.0,9.672040022234576,42,329,2,
1499.0,63.37558372248166,51,1394,45,
2600.0,65.42307692307693,56,250,5864,
1499.0,63.37558372248166,51,1394,45,
300.0,10.0,48,188,5864,
1499.0,0.0,43,1429,8,
810.0,0.0,53,725,26,
1199.0,58.38198498748957,19,159,5864,
399.0,0.0,26,181,21,
1495.0,46.82274247491639,46,316,1,
4998.0,78.01120448179272,33,198,73,
1499.0,63.37558372248166,51,1394,45,
500.0,38.0,20,171,1,5.0
999.0,10.01001001001001,67,328,5864,3.0
1075.0,25.67441860465116,38,207,4,
500.0,60.0,25,2145,3,
399.0,25.062656641604008,29,561,8,
599.0,50.75125208681135,55,181,4,
1199.0,40.116763969974976,33,202,5864,
1999.0,33.36668334167084,61,150,95,
1299.0,42.34026173979984,34,199,5864,
379.0,21.108179419525065,60,251,3,
849.0,0.0,37,673,2,
31414.0,20.000636658814543,69,269,132,
1999.0,15.70785392696348,59,186,144,
999.0,60.06006006006006,51,394,46,
399.0,60.15037593984962,38,1269,21,
4900.0,67.36734693877551,49,230,469,
11050.0,77.4660633484163,52,927,1,
1499.0,70.64709806537692,54,1802,10,
599.0,33.3889816360601,40,214,314,
399.0,0.0,38,207,5864,
599.0,39.89983305509182,36,200,314,
499.0,60.120240480961925,32,758,5864,
999.0,45.04504504504504,44,218,5864,5.0
599.0,0.0,30,937,3,
650.0,36.15384615384615,50,138,3,
899.0,50.055617352614014,35,197,5864,
2500.0,60.040000000000006,29,1863,1,
908.0,50.0,33,1653,19,
999.0,50.55055055055056,43,569,5864,
799.0,40.175219023779725,39,208,5864,2.0
899.0,20.13348164627364,37,208,5864,
899.0,44.493882091212456,42,213,5864,
500.0,50.0,34,197,26,
1500.0,0.0,18,270,1,
1199.0,79.39949958298583,61,979,5,3.6
1999.0,15.70785392696348,58,1031,144,
349.0,57.306590257879655,29,117,18,
299.0,50.16722408026756,45,278,20,
200.0,53.0,41,584,54,
1399.0,0.0,16,310,12,
699.0,50.07153075822603,44,219,1,
7500.0,43.48,72,199,28,2.8
945.0,10.582010582010582,29,191,288,
525.0,11.047619047619047,50,229,37,
360.0,3.055555555555556,25,172,5864,
599.0,41.56928213689483,46,223,2,
980.0,69.48979591836735,58,1062,5,
1500.0,13.4,28,188,110,
275.0,20.0,51,191,5864,
1499.0,0.0,34,1153,1,
650.0,0.0,53,340,5864,4.0
350.0,14.285714285714285,41,1183,1,
1199.0,64.22018348623854,49,267,5864,
499.0,0.0,19,167,25,
4900.0,67.36734693877551,40,212,469,
1299.0,46.18937644341801,33,1813,1,
650.0,32.46153846153847,36,238,42,
2999.0,50.01667222407469,17,311,5864,
1299.0,61.585835257890686,29,188,314,
2800.0,67.14285714285714,45,221,469,
499.0,0.0,29,187,8,
399.0,50.125313283208015,11,128,1,
2389.0,45.66764336542487,69,1054,1,
1299.0,53.88760585065435,37,163,1,
1999.0,15.70785392696348,44,1011,144,
999.0,50.05005005005005,71,493,14,
650.0,54.0,29,816,5864,
599.0,16.69449081803005,20,176,5864,
1395.0,37.99283154121864,35,162,2,2.5
499.0,60.120240480961925,43,217,5864,
2895.0,48.22107081174439,46,173,101,
5000.0,62.02,49,176,22,4.2
499.0,21.8436873747495,39,222,5864,
999.0,50.05005005005005,41,210,314,
500.0,20.0,25,172,5864,
1470.0,10.0,53,1445,11,
2399.0,75.03126302626094,28,168,5864,
499.0,50.1002004008016,43,215,7,
799.0,50.06257822277848,40,208,5864,
584.0,23.116438356164384,16,506,1,
799.0,35.04380475594493,31,813,5864,3.2
24449.0,20.00081802936725,50,231,132,
10338.0,5.02031340684852,84,298,8,
1199.0,75.0625521267723,35,198,5864,
4900.0,67.36734693877551,41,214,469,
650.0,54.30769230769232,52,4076,14,5.0
5995.0,0.0,53,727,8,5.0
499.0,0.0,45,219,21,
999.0,50.05005005005005,32,192,72,
715.0,9.230769230769232,80,289,29,
920.0,0.0,20,171,6,
795.0,0.0,40,293,5864,
2250.0,33.77777777777778,37,206,41,
445.0,26.96629213483146,22,173,33,
349.0,0.0,24,194,7,3.0
849.0,20.141342756183743,41,209,5864,
1099.0,30.02729754322111,30,189,288,
1299.0,59.35334872979215,18,397,1,
1299.0,0.0,29,193,5864,
1499.0,63.37558372248166,51,1394,45,
1999.0,50.025012506253134,32,512,1,
500.0,37.2,24,864,141,
1399.0,50.03573981415297,55,2089,25,
1099.0,27.2975432211101,78,287,2,
799.0,0.0,55,280,5864,
1099.0,45.49590536851683,38,294,5864,
799.0,42.05256570713392,57,462,4,
699.0,67.66809728183118,35,652,1,
999.0,85.08508508508508,34,197,167,
899.0,61.179087875417125,23,697,167,
2199.0,27.285129604365626,104,214,1,
1150.0,65.30434782608697,41,212,314,1.0
480.0,63.54166666666666,37,479,155,
960.0,0.0,22,173,2,
799.0,49.436795994993744,44,256,314,3.0
699.0,57.22460658082976,21,524,2,
499.0,44.88977955911824,50,190,5864,5.0
1100.0,19.090909090909093,29,189,1,5.0
1999.0,86.04302151075538,48,225,4,
699.0,21.45922746781116,35,772,2,
599.0,0.0,45,226,5864,3.7
2699.0,70.39644312708411,26,1226,5864,
360.0,44.72222222222222,44,191,5864,3.1
2499.0,44.017607042817126,121,3783,7,
2199.0,72.76034561164165,44,641,250,
650.0,54.0,30,817,5864,
875.0,0.0,77,1521,1,
1999.0,15.70785392696348,46,591,144,
800.0,56.25,48,227,8,
1099.0,45.49590536851683,37,714,18,
729.0,21.94787379972565,40,211,14,
299.0,26.421404682274247,55,195,5864,
999.0,60.06006006006006,40,751,5864,
410.0,3.1707317073170733,58,205,5864,
849.0,5.889281507656066,41,251,5864,2.5
4225.0,18.34319526627219,32,159,2,3.8
4999.0,0.0,43,169,13,
350.0,14.571428571428571,49,207,5864,
1000.0,60.1,26,108,5,
899.0,70.07786429365962,40,876,13,
999.0,53.25325325325325,90,1433,36,
199.0,65.32663316582915,25,180,1,4.0
699.0,50.07153075822603,55,699,9,
2999.0,50.01667222407469,32,527,17,
18110.0,19.24903368304804,32,3236,6,
499.0,50.1002004008016,14,226,3,
1600.0,50.0,43,403,1,
1240.0,10.0,58,248,2,
499.0,0.0,43,215,29,
1499.0,56.70446964643096,41,167,27,
2699.0,62.98629121897,28,708,7,
499.0,64.92985971943888,49,229,5864,
500.0,44.4,75,281,141,
799.0,75.09386733416771,31,192,85,
499.0,74.14829659318637,41,210,20,
1400.0,74.42857142857143,43,238,141,
1400.0,0.0,28,1367,3,
798.0,56.89223057644111,25,187,5864,
999.0,30.03003003003003,47,225,8,
425.0,29.411764705882355,25,455,1,
799.0,50.06257822277848,59,555,5864,
899.0,50.055617352614014,39,535,5864,
899.0,0.0,39,336,5864,5.0
2500.0,30.0,11,889,5864,
599.0,50.08347245409015,20,169,13,3.0
1398.0,50.0,39,1056,7,
1299.0,0.0,33,570,46,
1140.0,57.10526315789474,49,227,100,
540.0,37.03703703703704,31,487,2,
1299.0,53.88760585065435,59,1771,4,
290.0,10.0,39,207,37,
1199.0,50.0417014178482,31,198,5864,3.5
330.0,40.909090909090914,46,186,5864,
4900.0,67.36734693877551,48,228,469,
400.0,31.25,32,195,26,
990.0,52.92929292929293,36,1586,11,
3500.0,61.42857142857143,40,167,5,
999.0,40.04004004004004,63,151,95,
5000.0,32.0,31,192,1,
1029.0,51.50631681243926,38,213,5864,
1200.0,83.41666666666666,19,167,25,
3350.0,43.28358208955223,27,193,5864,
749.0,14.95327102803738,45,185,5864,
2499.0,40.01600640256102,29,170,5864,
4900.0,67.36734693877551,44,220,469,
2299.0,0.0,21,179,5864,
399.0,25.062656641604008,25,1613,1,
3099.0,0.0,31,158,8,3.6
698.0,51.00286532951289,83,295,5864,
699.0,50.07153075822603,24,177,79,
39174.0,28.975851329963756,49,229,211,
1590.0,30.0,16,157,5864,
350.0,14.571428571428571,42,513,17,
590.0,51.69491525423729,26,1432,6,
250.0,0.0,42,389,5,
2500.0,28.04,28,188,3,
550.0,40.0,41,217,5864,
459.0,26.14379084967321,46,221,299,
1899.0,60.03159557661928,35,1049,5864,4.0
1099.0,59.14467697907189,22,187,5864,
1299.0,53.88760585065435,38,1891,34,
1499.0,64.04269513008673,76,2274,27,
597.0,25.125628140703515,64,445,4,
899.0,15.016685205784205,18,190,2,
32693.0,21.998592970972386,50,231,99,
1699.0,0.0,37,203,5864,
999.0,0.0,41,277,5864,4.0
420.0,0.0,20,527,12,
1147.0,56.49520488230165,45,219,6,
1500.0,26.266666666666666,38,1160,141,
499.0,60.120240480961925,37,763,5864,
999.0,61.96196196196196,30,189,54,
950.0,19.157894736842103,31,2197,141,
899.0,20.13348164627364,43,829,5864,
2800.0,67.14285714285714,40,211,469,
399.0,10.025062656641603,49,227,37,
26084.0,20.000766753565404,57,245,132,
2199.0,72.76034561164165,44,641,250,
4900.0,67.36734693877551,45,222,469,
949.0,69.54689146469968,37,347,71,
799.0,25.03128911138924,27,115,2,5.0
299.0,16.722408026755854,58,799,5864,5.0
2000.0,25.0,48,226,5864,
299.0,78.26086956521739,30,203,6,
249.0,0.0,36,201,3,
18820.0,35.06376195536663,50,231,13,
1679.0,59.85705777248362,42,596,5864,
800.0,12.625,22,148,41,4.0
999.0,75.27527527527528,37,203,18,
1500.0,51.33333333333333,30,191,66,
238.0,14.285714285714285,80,291,9,
897.0,63.21070234113713,23,196,2,
699.0,55.07868383404863,39,207,46,
42199.0,28.031469940045973,55,241,211,
1499.0,64.70980653769179,31,972,1,
1099.0,59.14467697907189,36,201,314,5.0
2985.0,70.01675041876047,21,315,26,
1499.0,56.70446964643096,41,965,21,
350.0,14.857142857142858,79,921,1,
1499.0,83.38892595063375,59,886,1,
520.0,29.03846153846154,22,173,299,
1600.0,50.0,29,187,15,
399.0,0.0,26,181,21,
399.0,12.531328320802004,41,211,40,
549.0,36.42987249544626,18,158,5864,
1690.0,40.0,26,167,5864,
3150.0,57.14285714285714,36,204,469,
699.0,57.22460658082976,39,206,5864,5.0
799.0,50.06257822277848,45,771,5864,4.3
3150.0,80.0,47,312,14,
398.0,19.597989949748744,44,191,5864,4.5
1000.0,65.10000000000001,48,1302,1,
37333.0,30.3002705381298,49,229,211,
999.0,50.05005005005005,41,164,14,
400.0,10.0,25,172,5864,
1899.0,0.0,30,198,5864,
999.0,0.0,29,186,5864,
1400.0,71.5,27,427,11,
1299.0,53.88760585065435,38,1913,34,
1490.0,40.0,18,158,5864,
34799.0,20.287939308600823,63,257,299,
280.0,0.0,21,168,5864,
449.0,0.0,34,198,5864,
4900.0,67.36734693877551,46,224,469,
650.0,54.0,29,189,5864,
4200.0,67.14285714285714,45,222,469,
1799.0,50.0277932184547,33,196,5864,
499.0,46.89378757515031,21,173,5864,2.0
390.0,0.0,37,201,110,
1000.0,65.10000000000001,40,210,167,
650.0,35.38461538461539,23,175,34,
1299.0,23.094688221709006,27,185,15,
319.0,20.06269592476489,40,209,299,
2199.0,72.76034561164165,42,639,250,
999.0,50.05005005005005,35,923,2,
699.0,0.0,20,169,1,
599.0,39.89983305509182,36,201,314,
1599.0,18.76172607879925,47,1096,1,
400.0,43.75,35,647,51,
25157.0,27.789482052708987,49,229,211,
999.0,50.05005005005005,18,100,27,
399.0,0.0,38,205,5864,
2999.0,63.35445148382794,21,179,5864,
14500.0,54.6,70,3313,5,
1299.0,53.88760585065435,38,1913,34,
899.0,38.9321468298109,43,425,1,
959.0,37.53910323253389,40,210,14,
398.0,27.1356783919598,20,167,5864,3.7
40360.0,15.842418235877108,51,233,3,
1000.0,60.1,24,177,40,
395.0,0.0,34,2228,2,4.3
598.0,50.0,49,227,5864,
385.0,40.25974025974026,52,192,5864,
1599.0,40.21263289555972,19,159,5864,
2199.0,72.76034561164165,44,641,250,
2999.0,66.68889629876625,41,1003,30,
798.0,69.2982456140351,70,210,5864,
1599.0,0.0,18,159,5864,
2999.0,68.3561187062354,38,1112,5864,
2895.0,48.22107081174439,46,173,101,
599.0,41.736227045075125,26,1039,5,
49344.0,21.678420881971466,61,253,99,
2450.0,62.44897959183674,45,221,469,
949.0,69.54689146469968,37,347,22,
380.0,16.05263157894737,24,171,5864,
498.0,0.0,30,446,12,
145.0,0.0,36,188,5864,
809.0,0.0,42,325,5864,
599.0,0.0,61,199,5864,
599.0,72.62103505843072,54,983,74,
489.0,69.52965235173824,46,1108,9,
999.0,50.05005005005005,18,588,5864,
1198.0,58.347245409015024,35,201,73,
398.0,27.1356783919598,25,172,5864,4.4
1040.0,47.11538461538461,33,194,1,
1633.0,0.0,66,875,2,
2199.0,72.76034561164165,44,641,250,
999.0,67.96796796796797,41,210,100,5.0
499.0,50.1002004008016,24,177,10,
949.0,68.38777660695469,31,204,100,
829.0,14.475271411338964,28,186,5864,
999.0,50.05005005005005,9,115,5864,
999.0,40.04004004004004,63,151,95,
2199.0,0.0,38,127,53,
1000.0,70.1,38,206,155,
499.0,78.15631262525051,45,219,155,
33477.0,20.31245332616423,57,245,99,
1999.0,15.70785392696348,58,1026,144,
350.0,5.142857142857142,66,218,5864,
1200.0,33.5,40,1723,4,
1399.0,60.04288777698356,37,203,5864,
999.0,60.96096096096096,34,430,1,
990.0,65.75757575757576,33,1308,5,
999.0,30.03003003003003,45,219,5864,4.0
990.0,52.92929292929293,40,1597,11,
699.0,49.92846924177397,38,203,5864,
1799.0,30.016675931072815,39,861,53,
650.0,0.0,44,217,5864,
499.0,60.120240480961925,38,471,1,
449.0,49.88864142538976,63,382,17,
1999.0,33.36668334167084,61,150,95,
299.0,0.0,41,210,5864,4.0
1995.0,20.050125313283207,23,112,3,
399.0,0.0,29,580,14,
149.0,2.684563758389262,51,191,5864,
599.0,62.43739565943238,41,1452,5864,
449.0,11.1358574610245,46,186,5864,
2980.0,50.0,56,736,2,
1499.0,66.711140760507,33,579,5864,
695.0,42.58992805755396,56,272,1,
1899.0,50.026329647182735,41,2097,5864,
870.0,0.0,29,187,299,
1250.0,26.4,58,146,8,
699.0,50.07153075822603,55,699,9,
599.0,8.180300500834726,45,258,5864,3.0
5900.0,52.559322033898304,67,264,12,
490.0,28.57142857142857,27,153,6,2.5
1400.0,74.42857142857143,40,235,141,
1599.0,37.023139462163854,37,777,23,
699.0,28.61230329041488,16,492,5864,
2150.0,54.79069767441861,35,1240,1,
2999.0,46.68222740913638,51,1542,1,4.0
599.0,36.39398998330551,23,531,5864,
2199.0,56.84402000909504,18,1950,5864,
1399.0,50.03573981415297,47,723,5864,
1199.0,45.87155963302752,15,148,2,5.0
320.0,6.25,22,169,5864,
2199.0,72.76034561164165,42,639,250,
677.0,22.156573116691288,79,752,8,
1145.0,13.100436681222709,20,269,4,
699.0,42.91845493562232,27,183,7,
1099.0,90.90081892629664,35,671,5864,
1199.0,16.680567139282733,30,481,1,
999.0,50.05005005005005,37,208,5864,
398.0,9.547738693467336,31,178,5864,
1450.0,58.689655172413794,29,187,1,
1395.0,20.0,38,207,5864,
600.0,50.33333333333333,24,124,41,
590.0,40.0,30,189,7,
1100.0,22.727272727272727,37,1831,1,
699.0,42.91845493562232,26,539,1,
1999.0,55.02751375687844,43,143,5864,
1605.0,25.233644859813083,67,266,5864,
799.0,81.35168961201502,40,152,22,
3495.0,0.0,19,956,5864,3.5
1100.0,16.818181818181817,28,185,2,
999.0,74.97497497497497,43,217,17,
2199.0,72.76034561164165,44,641,250,
2599.0,61.56213928434013,24,380,5864,
599.0,16.69449081803005,35,455,5864,
1155.0,9.177489177489177,72,274,29,
570.0,29.82456140350877,43,216,5864,
599.0,50.08347245409015,43,215,34,
499.0,50.901803607214426,51,231,26,5.0
